Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
17,1685030868979,25/05/2023 16:07:48,1685034468979,1,25/05/2023 18:07:48,128616,14,task-gbr3,,29725841,BLIND,8844197,,complete,,646f952465be6eaef15f3619,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,15,Testing02,Testing 02,hvzr65,1,response,CHOR_TU_02.png,546.9269999999997,545.6909999999989,546.9269999999997,546.9269999999997,545.6909999999989,546.9269999999997,1,546.9269999999997,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,CHOR,_01.png,_02.png,,,,,CHOR_TU_01.png,CHOR_TA_02.png,CHOR_TU_02.png,,,,,,,,,CHOR_TU_02.png,,,
18,1685030869544,25/05/2023 16:07:49,1685034469544,1,25/05/2023 18:07:49,128616,14,task-gbr3,,29725841,BLIND,8844197,,complete,,646f952465be6eaef15f3619,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,16,Testing02,Testing 02,hvzr65,1,response,PHAI_TU_02.png,565.5359999821194,563.7940000000017,565.5359999821194,565.5359999821194,563.7940000000017,565.5359999821194,0,565.5359999821194,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TA,PHAI,_01.png,_02.png,,,,,PHAI_TA_01.png,PHAI_TA_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TA_02.png,,,
19,1685030870251,25/05/2023 16:07:50,1685034470251,1,25/05/2023 18:07:50,128616,14,task-gbr3,,29725841,BLIND,8844197,,complete,,646f952465be6eaef15f3619,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,17,Testing02,Testing 02,hvzr65,1,response,SNUR_TI_02.png,708.8420000059596,703.275999999998,708.8420000059596,708.8420000059596,703.275999999998,708.8420000059596,0,708.8420000059596,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,SNUR,_01.png,_02.png,,,,,SNUR_TU_01.png,SNUR_TU_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TU_02.png,,,
20,1685030870921,25/05/2023 16:07:50,1685034470921,1,25/05/2023 18:07:50,128616,14,task-gbr3,,29725841,BLIND,8844197,,complete,,646f952465be6eaef15f3619,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,18,Testing02,Testing 02,hvzr65,1,response,DREE_TU_02.png,675.3659999880801,672.898000000001,675.3659999880801,675.3659999880801,672.898000000001,675.3659999880801,0,675.3659999880801,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TI,DREE,_01.png,_02.png,,,,,DREE_TI_01.png,DREE_TU_02.png,DREE_TI_02.png,,,,,,,,,DREE_TI_02.png,,,
21,1685030871774,25/05/2023 16:07:51,1685034471774,1,25/05/2023 18:07:51,128616,14,task-gbr3,,29725841,BLIND,8844197,,complete,,646f952465be6eaef15f3619,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,1,Scoring,Score,lbqwfd,1,continue,,855.6680000059605,854.8100000000013,855.6680000059605,855.6680000059605,854.8100000000013,855.6680000059605,1,855.6680000059605,0,0,,Click To Continue,Continue Button,2,object-91,Scoring,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1685030871774,25/05/2023 16:07:51,1685034471774,1,25/05/2023 18:07:51,128616,14,task-gbr3,,29725841,BLIND,8844197,,complete,,646f952465be6eaef15f3619,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685030790425,25/05/2023 16:06:30,1685034390425,1,25/05/2023 18:06:30,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685030794990,25/05/2023 16:06:34,1685034394990,1,25/05/2023 18:06:34,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,1,Instructions02,Instructions02,g2b1f4,1,continue,,5240.299999952316,5230.648,5240.299999952316,5240.299999952316,5230.648,5240.299999952316,1,5240.299999952316,0,0,,Click To Continue,Continue Button,2,object-79,Instructions02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685030798014,25/05/2023 16:06:38,1685034398014,1,25/05/2023 18:06:38,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,1,Testing02,Testing 02,hvzr65,1,response,STOO_TU_02.png,3032.5690000000004,3015.5420000000004,3032.5690000000004,3032.5690000000004,3015.5420000000004,3032.5690000000004,1,3032.5690000000004,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TU,STOO,_01.png,_02.png,,,,,STOO_TU_01.png,STOO_TA_02.png,STOO_TU_02.png,,,,,,,,,STOO_TU_02.png,,,
4,1685030802767,25/05/2023 16:06:42,1685034402767,1,25/05/2023 18:06:42,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,2,Testing02,Testing 02,hvzr65,1,response,BLAR_TI_02.png,4767.303,4750.282999999999,4767.303,4767.303,4750.282999999999,4767.303,0,4767.303,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TU,BLAR,_01.png,_02.png,,,,,BLAR_TU_01.png,BLAR_TU_02.png,BLAR_TI_02.png,,,,,,,,,BLAR_TU_02.png,,,
5,1685030807243,25/05/2023 16:06:47,1685034407243,1,25/05/2023 18:06:47,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,3,Testing02,Testing 02,hvzr65,1,response,CHOR_TU_02.png,4496.627000143051,4481.133,4496.627000143051,4496.627000143051,4481.133,4496.627000143051,0,4496.627000143051,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TI,CHOR,_01.png,_02.png,,,,,CHOR_TI_01.png,CHOR_TU_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TI_02.png,,,
6,1685030810971,25/05/2023 16:06:50,1685034410971,1,25/05/2023 18:06:50,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,4,Testing02,Testing 02,hvzr65,1,response,PHAI_TI_02.png,3743.7940000953677,3732.505000000001,3743.7940000953677,3743.7940000953677,3732.505000000001,3743.7940000953677,1,3743.7940000953677,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TI,PHAI,_01.png,_02.png,,,,,PHAI_TI_01.png,PHAI_TI_02.png,PHAI_TA_02.png,,,,,,,,,PHAI_TI_02.png,,,
7,1685030812997,25/05/2023 16:06:52,1685034412997,1,25/05/2023 18:06:52,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,5,Testing02,Testing 02,hvzr65,1,response,DREE_TI_02.png,2033.7990000000027,2017.2350000000006,2033.7990000000027,2033.7990000000027,2017.2350000000006,2033.7990000000027,0,2033.7990000000027,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TA,DREE,_01.png,_02.png,,,,,DREE_TA_01.png,DREE_TI_02.png,DREE_TA_02.png,,,,,,,,,DREE_TA_02.png,,,
8,1685030814629,25/05/2023 16:06:54,1685034414629,1,25/05/2023 18:06:54,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,6,Testing02,Testing 02,hvzr65,1,response,SNUR_TA_02.png,1648.9519999999975,1632.1139999999978,1648.9519999999975,1648.9519999999975,1632.1139999999978,1648.9519999999975,1,1648.9519999999975,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TA,SNUR,_01.png,_02.png,,,,,SNUR_TA_01.png,SNUR_TA_02.png,SNUR_TU_02.png,,,,,,,,,SNUR_TA_02.png,,,
9,1685030816458,25/05/2023 16:06:56,1685034416458,1,25/05/2023 18:06:56,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,7,Testing02,Testing 02,hvzr65,1,response,BLAR_TA_02.png,1848.7400000476846,1832.7930000000015,1848.7400000476846,1848.7400000476846,1832.7930000000015,1848.7400000476846,1,1848.7400000476846,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TA,BLAR,_01.png,_02.png,,,,,BLAR_TA_01.png,BLAR_TU_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TA_02.png,,,
10,1685030824260,25/05/2023 16:07:04,1685034424260,1,25/05/2023 18:07:04,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,8,Testing02,Testing 02,hvzr65,1,response,DREE_TA_02.png,7814.516000000007,7798.615000000002,7814.516000000007,7814.516000000007,7798.615000000002,7814.516000000007,0,7814.516000000007,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TU,DREE,_01.png,_02.png,,,,,DREE_TU_01.png,DREE_TU_02.png,DREE_TA_02.png,,,,,,,,,DREE_TU_02.png,,,
11,1685030825810,25/05/2023 16:07:05,1685034425810,1,25/05/2023 18:07:05,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,9,Testing02,Testing 02,hvzr65,1,response,STOO_TU_02.png,1565.324999999997,1549.515999999996,1565.324999999997,1565.324999999997,1549.515999999996,1565.324999999997,0,1565.324999999997,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TI,STOO,_01.png,_02.png,,,,,STOO_TI_01.png,STOO_TI_02.png,STOO_TU_02.png,,,,,,,,,STOO_TI_02.png,,,
12,1685030835965,25/05/2023 16:07:15,1685034435965,1,25/05/2023 18:07:15,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,10,Testing02,Testing 02,hvzr65,1,response,PHAI_TU_02.png,10175.216000143053,10165.302000000003,10175.216000143053,10175.216000143053,10165.302000000003,10175.216000143053,1,10175.216000143053,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TU,PHAI,_01.png,_02.png,,,,,PHAI_TU_01.png,PHAI_TI_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TU_02.png,,,
13,1685030840920,25/05/2023 16:07:20,1685034440920,1,25/05/2023 18:07:20,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,11,Testing02,Testing 02,hvzr65,1,response,SNUR_TI_02.png,4964.514000047682,4949.532999999996,4964.514000047682,4964.514000047682,4949.532999999996,4964.514000047682,1,4964.514000047682,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TI,SNUR,_01.png,_02.png,,,,,SNUR_TI_01.png,SNUR_TA_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TI_02.png,,,
14,1685030842047,25/05/2023 16:07:22,1685034442047,1,25/05/2023 18:07:22,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,12,Testing02,Testing 02,hvzr65,1,response,CHOR_TA_02.png,1142.3810001430538,1131.9550000000017,1142.3810001430538,1142.3810001430538,1131.9550000000017,1142.3810001430538,1,1142.3810001430538,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TA,CHOR,_01.png,_02.png,,,,,CHOR_TA_01.png,CHOR_TA_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TA_02.png,,,
15,1685030844114,25/05/2023 16:07:24,1685034444114,1,25/05/2023 18:07:24,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,13,Testing02,Testing 02,hvzr65,1,response,PHAI_TU_02.png,2076.926000143052,2066.2419999999984,2076.926000143052,2076.926000143052,2066.2419999999984,2076.926000143052,0,2076.926000143052,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TA,PHAI,_01.png,_02.png,,,,,PHAI_TA_01.png,PHAI_TA_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TA_02.png,,,
16,1685030849579,25/05/2023 16:07:29,1685034449579,1,25/05/2023 18:07:29,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,14,Testing02,Testing 02,hvzr65,1,response,SNUR_TU_02.png,5476.784000047686,5466.026000000005,5476.784000047686,5476.784000047686,5466.026000000005,5476.784000047686,1,5476.784000047686,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TU,SNUR,_01.png,_02.png,,,,,SNUR_TU_01.png,SNUR_TU_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TU_02.png,,,
17,1685030854019,25/05/2023 16:07:34,1685034454019,1,25/05/2023 18:07:34,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,15,Testing02,Testing 02,hvzr65,1,response,CHOR_TA_02.png,4450.357999952314,4433.106,4450.357999952314,4450.357999952314,4433.106,4450.357999952314,0,4450.357999952314,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TU,CHOR,_01.png,_02.png,,,,,CHOR_TU_01.png,CHOR_TA_02.png,CHOR_TU_02.png,,,,,,,,,CHOR_TU_02.png,,,
18,1685030855871,25/05/2023 16:07:35,1685034455871,1,25/05/2023 18:07:35,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,16,Testing02,Testing 02,hvzr65,1,response,STOO_TA_02.png,1869.7519999523138,1866.184000000001,1869.7519999523138,1869.7519999523138,1866.184000000001,1869.7519999523138,1,1869.7519999523138,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TA,STOO,_01.png,_02.png,,,,,STOO_TA_01.png,STOO_TI_02.png,STOO_TA_02.png,,,,,,,,,STOO_TA_02.png,,,
19,1685030857620,25/05/2023 16:07:37,1685034457620,1,25/05/2023 18:07:37,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,17,Testing02,Testing 02,hvzr65,1,response,BLAR_TI_02.png,1752.3680001430475,1749.4909999999945,1752.3680001430475,1752.3680001430475,1749.4909999999945,1752.3680001430475,1,1752.3680001430475,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TI,BLAR,_01.png,_02.png,,,,,BLAR_TI_01.png,BLAR_TI_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TI_02.png,,,
20,1685030859905,25/05/2023 16:07:39,1685034459905,1,25/05/2023 18:07:39,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,18,Testing02,Testing 02,hvzr65,1,response,DREE_TI_02.png,2283.088000000018,2266.1080000000075,2283.088000000018,2283.088000000018,2266.1080000000075,2283.088000000018,1,2283.088000000018,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TI,DREE,_01.png,_02.png,,,,,DREE_TI_01.png,DREE_TU_02.png,DREE_TI_02.png,,,,,,,,,DREE_TI_02.png,,,
21,1685030861669,25/05/2023 16:07:41,1685034461669,1,25/05/2023 18:07:41,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,1,Scoring,Score,lbqwfd,1,continue,,1782.4929999999877,1766.05799999999,1782.4929999999877,1782.4929999999877,1766.05799999999,1782.4929999999877,1,1782.4929999999877,0,0,,Click To Continue,Continue Button,2,object-91,Scoring,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1685030861670,25/05/2023 16:07:41,1685034461670,1,25/05/2023 18:07:41,128616,14,task-gbr3,,29725815,BLIND,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685030783696,25/05/2023 16:06:23,1685034383696,1,25/05/2023 18:06:23,128616,14,task-gbr3,,29725808,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685030804386,25/05/2023 16:06:44,1685034404386,1,25/05/2023 18:06:44,128616,14,task-gbr3,,29725808,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,1,Instructions02,Instructions02,g2b1f4,1,continue,,20721.41799999404,20715.183,20721.41799999404,20721.41799999404,20715.183,20721.41799999404,1,20721.41799999404,0,0,,Click To Continue,Continue Button,2,object-79,Instructions02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685030812210,25/05/2023 16:06:52,1685034412210,1,25/05/2023 18:06:52,128616,14,task-gbr3,,29725808,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,1,Testing02,Testing 02,hvzr65,1,response,SNUR_TU_02.png,7823.367999999995,7806.879999999997,7823.367999999995,7823.367999999995,7806.879999999997,7823.367999999995,0,7823.367999999995,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TA,SNUR,_01.png,_02.png,,,,,SNUR_TA_01.png,SNUR_TA_02.png,SNUR_TU_02.png,,,,,,,,,SNUR_TA_02.png,,,
4,1685030814807,25/05/2023 16:06:54,1685034414807,1,25/05/2023 18:06:54,128616,14,task-gbr3,,29725808,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,2,Testing02,Testing 02,hvzr65,1,response,STOO_TA_02.png,2620.5549999821196,2614.308000000001,2620.5549999821196,2620.5549999821196,2614.308000000001,2620.5549999821196,0,2620.5549999821196,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TU,STOO,_01.png,_02.png,,,,,STOO_TU_01.png,STOO_TA_02.png,STOO_TU_02.png,,,,,,,,,STOO_TU_02.png,,,
5,1685030818840,25/05/2023 16:06:58,1685034418840,1,25/05/2023 18:06:58,128616,14,task-gbr3,,29725808,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,3,Testing02,Testing 02,hvzr65,1,response,BLAR_TU_02.png,4039.3470000059606,4029.464,4039.3470000059606,4039.3470000059606,4029.464,4039.3470000059606,1,4039.3470000059606,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TU,BLAR,_01.png,_02.png,,,,,BLAR_TU_01.png,BLAR_TU_02.png,BLAR_TI_02.png,,,,,,,,,BLAR_TU_02.png,,,
6,1685030821007,25/05/2023 16:07:01,1685034421007,1,25/05/2023 18:07:01,128616,14,task-gbr3,,29725808,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,4,Testing02,Testing 02,hvzr65,1,response,DREE_TA_02.png,2176.8830000059606,2164.345000000001,2176.8830000059606,2176.8830000059606,2164.345000000001,2176.8830000059606,1,2176.8830000059606,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TA,DREE,_01.png,_02.png,,,,,DREE_TA_01.png,DREE_TI_02.png,DREE_TA_02.png,,,,,,,,,DREE_TA_02.png,,,
7,1685030825462,25/05/2023 16:07:05,1685034425462,1,25/05/2023 18:07:05,128616,14,task-gbr3,,29725808,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,5,Testing02,Testing 02,hvzr65,1,response,CHOR_TU_02.png,4462.521000000001,4445.8139999999985,4462.521000000001,4462.521000000001,4445.8139999999985,4462.521000000001,0,4462.521000000001,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TI,CHOR,_01.png,_02.png,,,,,CHOR_TI_01.png,CHOR_TU_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TI_02.png,,,
8,1685030828081,25/05/2023 16:07:08,1685034428081,1,25/05/2023 18:07:08,128616,14,task-gbr3,,29725808,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,6,Testing02,Testing 02,hvzr65,1,response,PHAI_TI_02.png,2641.0239999880796,2630.5420000000013,2641.0239999880796,2641.0239999880796,2630.5420000000013,2641.0239999880796,1,2641.0239999880796,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TI,PHAI,_01.png,_02.png,,,,,PHAI_TI_01.png,PHAI_TI_02.png,PHAI_TA_02.png,,,,,,,,,PHAI_TI_02.png,,,
9,1685030830203,25/05/2023 16:07:10,1685034430203,1,25/05/2023 18:07:10,128616,14,task-gbr3,,29725808,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,7,Testing02,Testing 02,hvzr65,1,response,BLAR_TA_02.png,2131.465999999993,2114.7549999999974,2131.465999999993,2131.465999999993,2114.7549999999974,2131.465999999993,1,2131.465999999993,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TA,BLAR,_01.png,_02.png,,,,,BLAR_TA_01.png,BLAR_TU_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TA_02.png,,,
10,1685030832700,25/05/2023 16:07:12,1685034432700,1,25/05/2023 18:07:12,128616,14,task-gbr3,,29725808,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,8,Testing02,Testing 02,hvzr65,1,response,PHAI_TU_02.png,2514.1980000000112,2497.560000000005,2514.1980000000112,2514.1980000000112,2497.560000000005,2514.1980000000112,1,2514.1980000000112,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TU,PHAI,_01.png,_02.png,,,,,PHAI_TU_01.png,PHAI_TI_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TU_02.png,,,
