Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
12,1686659387462,13/06/2023 12:29:47,1686662987462,1,13/06/2023 14:29:47,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,7,Training,Training,34efq7,1,response,PAUKO BLARTU!,1795.6290000000008,9324.19200000001,9337.879000002984,1795.6290000000008,9324.19200000001,9337.879000002984,1,1795.6290000000008,7542.250000002983,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KO,BLAR,_01.png,_02.png,,,,,,,,PAU_KO_BLAR_TU_01.png,PAU_KO_BLAR_TU_02.png,PAUKO BLARTU!,,,,,,,,,
13,1686659396558,13/06/2023 12:29:56,1686662996558,1,13/06/2023 14:29:56,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,8,Training,Training,34efq7,1,response,PAUKE DREETA!,1728.3029999999999,9107.812000000005,9109.486999999994,1728.3029999999999,9107.812000000005,9109.486999999994,1,1728.3029999999999,7381.183999999994,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TA_01.png,PAU_KE_DREE_TA_02.png,PAUKE DREETA!,,,,,,,,,
14,1686659404214,13/06/2023 12:30:04,1686663004214,1,13/06/2023 14:30:04,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,9,Training,Training,34efq7,1,response,PAUKE SNURTI!,1495.8999999999942,7645.636999999988,7657.875000002969,1495.8999999999942,7645.636999999988,7657.875000002969,1,1495.8999999999942,6161.975000002974,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TI_01.png,PAU_KE_SNUR_TI_02.png,PAUKE SNURTI!,,,,,,,,,
15,1686659414598,13/06/2023 12:30:14,1686663014598,1,13/06/2023 14:30:14,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,10,Training,Training,34efq7,1,response,GOIKE STOOTA!,2509.4439999999886,10387.58600000001,10396.23800000298,2509.4439999999886,10387.58600000001,10396.23800000298,1,2509.4439999999886,7886.794000002992,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TA_01.png,GOI_KE_STOO_TA_02.png,GOIKE STOOTA!,,,,,,,,,
16,1686659426342,13/06/2023 12:30:26,1686663026342,1,13/06/2023 14:30:26,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,11,Training,Training,34efq7,1,response,GOIKE CHORTI!,2177.3309999999765,11750.29799999998,11752.45199999999,2177.3309999999765,11750.29799999998,11752.45199999999,1,2177.3309999999765,9575.121000000014,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TI_01.png,GOI_KE_CHOR_TI_02.png,GOIKE CHORTI!,,,,,,,,,
17,1686659443518,13/06/2023 12:30:43,1686663043518,1,13/06/2023 14:30:43,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,12,Training,Training,34efq7,1,response,GOIKO PHAITU!,8144.570000000007,17168.877999999997,17178.454000000755,8144.570000000007,17168.877999999997,17178.454000000755,1,8144.570000000007,9033.884000000748,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KO,PHAI,_01.png,_02.png,,,,,,,,GOI_KO_PHAI_TU_01.png,GOI_KO_PHAI_TU_02.png,GOIKO PHAITU!,,,,,,,,,
18,1686659452606,13/06/2023 12:30:52,1686663052606,1,13/06/2023 14:30:52,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,13,Training,Training,34efq7,1,response,GOIKE SNURTA!,2942.173999999999,9091.19100000002,9097.376000001503,2942.173999999999,9091.19100000002,9097.376000001503,1,2942.173999999999,6155.202000001504,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TA_01.png,GOI_KE_SNUR_TA_02.png,GOIKE SNURTA!,,,,,,,,,
19,1686659467614,13/06/2023 12:31:07,1686663067614,1,13/06/2023 14:31:07,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,14,Training,Training,34efq7,1,response,PAUKO STOOTU!,2825.6779999999853,15008.620999999985,15014.084999999992,2825.6779999999853,15008.620999999985,15014.084999999992,1,2825.6779999999853,12188.407000000007,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KO,STOO,_01.png,_02.png,,,,,,,,PAU_KO_STOO_TU_01.png,PAU_KO_STOO_TU_02.png,PAUKO STOOTU!,,,,,,,,,
20,1686659475814,13/06/2023 12:31:15,1686663075814,1,13/06/2023 14:31:15,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,15,Training,Training,34efq7,1,response,GOIKR BLARTI!,1628.8600000000151,8193.459000000003,8205.664000002987,1628.8600000000151,8193.459000000003,8205.664000002987,0,1628.8600000000151,6576.804000002972,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TI_01.png,GOI_KE_BLAR_TI_02.png,GOIKE BLARTI!,,,,,,,,,
21,1686659478030,13/06/2023 12:31:18,1686663078030,1,13/06/2023 14:31:18,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,15,Training,Training,34efq7,1,response,GOIKR BLARTI!,1628.8600000000151,10404.184999999998,10420.807,1628.8600000000151,10404.184999999998,10420.807,0,1628.8600000000151,8791.946999999986,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TI_01.png,GOI_KE_BLAR_TI_02.png,GOIKE BLARTI!,,,,,,,,,
22,1686659482206,13/06/2023 12:31:22,1686663082206,1,13/06/2023 14:31:22,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,15,Training,Training,34efq7,1,response,GOIKE BLARTI!,1628.8600000000151,14592.456999999995,14597.564000001497,1628.8600000000151,14592.456999999995,14597.564000001497,1,1628.8600000000151,12968.704000001482,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TI_01.png,GOI_KE_BLAR_TI_02.png,GOIKE BLARTI!,,,,,,,,,
23,1686659500334,13/06/2023 12:31:40,1686663100334,1,13/06/2023 14:31:40,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,16,Training,Training,34efq7,1,response,PAUKE PHAITI!,3157.5990000000165,18116.212,18132.833999999973,3157.5990000000165,18116.212,18132.833999999973,1,3157.5990000000165,14975.234999999957,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TI_01.png,PAU_KE_PHAI_TI_02.png,PAUKE PHAITI!,,,,,,,,,
24,1686659508702,13/06/2023 12:31:48,1686663108702,1,13/06/2023 14:31:48,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,17,Training,Training,34efq7,1,response,GOIKO DREETU!,1562.0560000000114,8376.42200000002,8384.895000001503,1562.0560000000114,8376.42200000002,8384.895000001503,1,1562.0560000000114,6822.8390000014915,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KO,DREE,_01.png,_02.png,,,,,,,,GOI_KO_DREE_TU_01.png,GOI_KO_DREE_TU_02.png,GOIKO DREETU!,,,,,,,,,
25,1686659516646,13/06/2023 12:31:56,1686663116646,1,13/06/2023 14:31:56,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,18,Training,Training,34efq7,1,response,PAUKE CHORTA!,1495.7399999999907,7944.565999999992,7952.473000001482,1495.7399999999907,7944.565999999992,7952.473000001482,1,1495.7399999999907,6456.733000001492,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TA_01.png,PAU_KE_CHOR_TA_02.png,PAUKE CHORTA!,,,,,,,,,
26,1686659524494,13/06/2023 12:32:04,1686663124494,1,13/06/2023 14:32:04,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,19,Training,Training,34efq7,1,response,PAUKE STOOTA!,1728.4519999999902,7844.665999999997,7856.007000002981,1728.4519999999902,7844.665999999997,7856.007000002981,1,1728.4519999999902,6127.555000002991,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TA_01.png,PAU_KE_STOO_TA_02.png,PAUKE STOOTA!,,,,,,,,,
27,1686659534038,13/06/2023 12:32:14,1686663134038,1,13/06/2023 14:32:14,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,20,Training,Training,34efq7,1,response,GOIKO CHORTU!,2044.1680000000051,9539.97100000002,9555.241000001493,2044.1680000000051,9539.97100000002,9555.241000001493,1,2044.1680000000051,7511.073000001488,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KO,CHOR,_01.png,_02.png,,,,,,,,GOI_KO_CHOR_TU_01.png,GOI_KO_CHOR_TU_02.png,GOIKO CHORTU!,,,,,,,,,
28,1686659542934,13/06/2023 12:32:22,1686663142934,1,13/06/2023 14:32:22,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,21,Training,Training,34efq7,1,response,PAUKE BLARTI!,1346.4010000000126,8908.638999999966,8911.169999999984,1346.4010000000126,8908.638999999966,8911.169999999984,1,1346.4010000000126,7564.768999999971,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TI_01.png,PAU_KE_BLAR_TI_02.png,PAUKE BLARTI!,,,,,,,,,
29,1686659551542,13/06/2023 12:32:31,1686663151542,1,13/06/2023 14:32:31,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,22,Training,Training,34efq7,1,response,PAUKO SNURTU!,1578.9409999999916,8592.599000000046,8609.221000000078,1578.9409999999916,8592.599000000046,8609.221000000078,1,1578.9409999999916,7030.280000000086,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KO,SNUR,_01.png,_02.png,,,,,,,,PAU_KO_SNUR_TU_01.png,PAU_KO_SNUR_TU_02.png,PAUKO SNURTU!,,,,,,,,,
30,1686659564374,13/06/2023 12:32:44,1686663164374,1,13/06/2023 14:32:44,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,23,Training,Training,34efq7,1,response,GOIKE PHAITI!,1662.2859999999637,12847.56899999996,12849.832000002207,1662.2859999999637,12847.56899999996,12849.832000002207,1,1662.2859999999637,11187.546000002243,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TI_01.png,GOI_KE_PHAI_TI_02.png,GOIKE PHAITI!,,,,,,,,,
31,1686659573319,13/06/2023 12:32:53,1686663173319,1,13/06/2023 14:32:53,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,24,Training,Training,34efq7,1,response,GOIKE DREETA!,1845.1529999999912,8941.684000000008,8946.463000001502,1845.1529999999912,8941.684000000008,8946.463000001502,1,1845.1529999999912,7101.310000001511,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TA_01.png,GOI_KE_DREE_TA_02.png,GOIKE DREETA!,,,,,,,,,
32,1686659581439,13/06/2023 12:33:01,1686663181439,1,13/06/2023 14:33:01,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,25,Training,Training,34efq7,1,response,PAUKE DREETI!,1279.6699999999837,8110.690999999992,8124.779000001494,1279.6699999999837,8110.690999999992,8124.779000001494,1,1279.6699999999837,6845.10900000151,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TI_01.png,PAU_KE_DREE_TI_02.png,PAUKE DREETI!,,,,,,,,,
33,1686659590039,13/06/2023 12:33:10,1686663190039,1,13/06/2023 14:33:10,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,26,Training,Training,34efq7,1,response,GOIKE STOOTI!,1479.2490000000107,8609.444000000018,8613.988000000012,1479.2490000000107,8609.444000000018,8613.988000000012,1,1479.2490000000107,7134.739000000001,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TI_01.png,GOI_KE_STOO_TI_02.png,GOIKE STOOTI!,,,,,,,,,
34,1686659597999,13/06/2023 12:33:17,1686663197999,1,13/06/2023 14:33:17,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,27,Training,Training,34efq7,1,response,GOIKE BLARTU!,1479.109999999986,7961.199000000022,7964.543999999994,1479.109999999986,7961.199000000022,7964.543999999994,0,1479.109999999986,6485.434000000008,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KO,BLAR,_01.png,_02.png,,,,,,,,GOI_KO_BLAR_TU_01.png,GOI_KO_BLAR_TU_02.png,GOIKO BLARTU!,,,,,,,,,
35,1686659600423,13/06/2023 12:33:20,1686663200423,1,13/06/2023 14:33:20,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,27,Training,Training,34efq7,1,response,GOIKE BLARTU!,1479.109999999986,10371.388999999966,10388.01099999994,1479.109999999986,10371.388999999966,10388.01099999994,0,1479.109999999986,8908.900999999954,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KO,BLAR,_01.png,_02.png,,,,,,,,GOI_KO_BLAR_TU_01.png,GOI_KO_BLAR_TU_02.png,GOIKO BLARTU!,,,,,,,,,
36,1686659607735,13/06/2023 12:33:27,1686663207735,1,13/06/2023 14:33:27,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,27,Training,Training,34efq7,1,response,GOIKO BLARTU!,1479.109999999986,17683.766999999993,17700.388999999966,1479.109999999986,17683.766999999993,17700.388999999966,1,1479.109999999986,16221.27899999998,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KO,BLAR,_01.png,_02.png,,,,,,,,GOI_KO_BLAR_TU_01.png,GOI_KO_BLAR_TU_02.png,GOIKO BLARTU!,,,,,,,,,
37,1686659618367,13/06/2023 12:33:38,1686663218367,1,13/06/2023 14:33:38,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,28,Training,Training,34efq7,1,response,PAUKE SNURTA!,2227.2359999999753,10637.156000000017,10648.877000001492,2227.2359999999753,10637.156000000017,10648.877000001492,1,2227.2359999999753,8421.641000001517,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TA_01.png,PAU_KE_SNUR_TA_02.png,PAUKE SNURTA!,,,,,,,,,
38,1686659625775,13/06/2023 12:33:45,1686663225775,1,13/06/2023 14:33:45,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,29,Training,Training,34efq7,1,response,GOIKE CHORTA!,1363.0629999999655,7412.619000000006,7419.721000001475,1363.0629999999655,7412.619000000006,7419.721000001475,1,1363.0629999999655,6056.658000001509,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TA_01.png,GOI_KE_CHOR_TA_02.png,GOIKE CHORTA!,,,,,,,,,
39,1686659634815,13/06/2023 12:33:54,1686663234815,1,13/06/2023 14:33:54,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,30,Training,Training,34efq7,1,response,PAUKO PHAITU!,1329.48199999996,9041.375,9047.102000001469,1329.48199999996,9041.375,9047.102000001469,1,1329.48199999996,7717.620000001509,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KO,PHAI,_01.png,_02.png,,,,,,,,PAU_KO_PHAI_TU_01.png,PAU_KO_PHAI_TU_02.png,PAUKO PHAITU!,,,,,,,,,
40,1686659643679,13/06/2023 12:34:03,1686663243679,1,13/06/2023 14:34:03,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,31,Training,Training,34efq7,1,response,PAUKO DREETU!,1628.9459999999963,8859.06699999998,8869.327000002959,1628.9459999999963,8859.06699999998,8869.327000002959,1,1628.9459999999963,7240.3810000029625,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KO,DREE,_01.png,_02.png,,,,,,,,PAU_KO_DREE_TU_01.png,PAU_KO_DREE_TU_02.png,PAUKO DREETU!,,,,,,,,,
41,1686659653279,13/06/2023 12:34:13,1686663253279,1,13/06/2023 14:34:13,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,32,Training,Training,34efq7,1,response,GOIKO STOOTU!,1595.1120000000228,9606.078999999969,9610.559999999998,1595.1120000000228,9606.078999999969,9610.559999999998,1,1595.1120000000228,8015.447999999975,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KO,STOO,_01.png,_02.png,,,,,,,,GOI_KO_STOO_TU_01.png,GOI_KO_STOO_TU_02.png,GOIKO STOOTU!,,,,,,,,,
42,1686659669024,13/06/2023 12:34:29,1686663269024,1,13/06/2023 14:34:29,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,33,Training,Training,34efq7,1,response,GOIKE PHAITA!,2726.375,15739.815000000002,15748.581000001519,2726.375,15739.815000000002,15748.581000001519,1,2726.375,13022.206000001519,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TA_01.png,GOI_KE_PHAI_TA_02.png,GOIKE PHAITA!,,,,,,,,,
43,1686659678064,13/06/2023 12:34:38,1686663278064,1,13/06/2023 14:34:38,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,34,Training,Training,34efq7,1,response,GOIKE SNURTI!,1628.5680000000284,9040.992000000027,9048.566000002262,1628.5680000000284,9040.992000000027,9048.566000002262,1,1628.5680000000284,7419.998000002233,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TI_01.png,GOI_KE_SNUR_TI_02.png,GOIKE SNURTI!,,,,,,,,,
44,1686659685632,13/06/2023 12:34:45,1686663285632,1,13/06/2023 14:34:45,136362,2,task-kdv5,,30034544,5ed9427a67bf004af66fc5a0,8944596,,complete,,64886dc5497a827f102b5fde,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1865x969,,Singular-Plural Training (Clone),1,Singular Plural Training,35,Training,Training,34efq7,1,response,PAUKE BLARTA!,1612.2860000000219,7562.639000000025,7575.774000001489,1612.2860000000219,7562.639000000025,7575.774000001489,1,1612.2860000000219,5963.488000001467,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TA_01.png,PAU_KE_BLAR_TA_02.png,PAUKE BLARTA!,,,,,,,,,
