Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
25,1686659705007,13/06/2023 12:35:05,1686663305007,1,13/06/2023 14:35:05,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,23,Testing,Testing,hvzr65,1,response,GOI_KE_CHOR_TA_02.png,1430.5909997138951,1416.6499999999942,1430.5909997138951,1430.5909997138951,1416.6499999999942,1430.5909997138951,0,1430.5909997138951,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,GOI,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_CHOR_BLOT.png,GOI_KE_CHOR_TA_02.png,GOI_KE_CHOR_TI_02.png,,GOI_KE_CHOR_TI_02.png,,,
26,1686659707276,13/06/2023 12:35:07,1686663307276,1,13/06/2023 14:35:07,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,24,Testing,Testing,hvzr65,1,response,PAU_KE_DREE_TI_02.png,2282.8409998092684,2266.5190000000002,2282.8409998092684,2282.8409998092684,2266.5190000000002,2282.8409998092684,1,2282.8409998092684,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,PAU,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_DREE_BLOT.png,PAU_KE_DREE_TI_02.png,PAU_KE_DREE_TU_02.png,,PAU_KE_DREE_TI_02.png,,,
27,1686659710458,13/06/2023 12:35:10,1686663310458,1,13/06/2023 14:35:10,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,25,Testing,Testing,hvzr65,1,response,GOI_KE_BLAR_TA_02.png,3198.0219996185333,3183.373999999996,3198.0219996185333,3198.0219996185333,3183.373999999996,3198.0219996185333,0,3198.0219996185333,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TI_02.png,GOI_KE_BLAR_TA_02.png,,GOI_KE_BLAR_TI_02.png,,,
28,1686659712292,13/06/2023 12:35:12,1686663312292,1,13/06/2023 14:35:12,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,26,Testing,Testing,hvzr65,1,response,GOI_KE_DREE_TA_02.png,1848.8479999046394,1833.3450000000012,1848.8479999046394,1848.8479999046394,1833.3450000000012,1848.8479999046394,1,1848.8479999046394,0,0,,Click Response,ResponseA,3,object-86,Testing,,5, ,GOI,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_DREE_BLOT.png,GOI_KE_DREE_TA_02.png,GOI_KE_DREE_TU_02.png,,GOI_KE_DREE_TA_02.png,,,
29,1686659715871,13/06/2023 12:35:15,1686663315871,1,13/06/2023 14:35:15,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,27,Testing,Testing,hvzr65,1,response,PAU_KE_CHOR_TI_02.png,3594.4030000000057,3583.339000000007,3594.4030000000057,3594.4030000000057,3583.339000000007,3594.4030000000057,1,3594.4030000000057,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TU_02.png,PAU_KE_CHOR_TI_02.png,,PAU_KE_CHOR_TI_02.png,,,
30,1686659717659,13/06/2023 12:35:17,1686663317659,1,13/06/2023 14:35:17,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,28,Testing,Testing,hvzr65,1,response,PAU_KO_STOO_TI_02.png,1799.0639999999985,1783.3570000000036,1799.0639999999985,1799.0639999999985,1783.3570000000036,1799.0639999999985,0,1799.0639999999985,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,PAU,_,KO,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_STOO_BLOT.png,PAU_KO_STOO_TU_02.png,PAU_KO_STOO_TI_02.png,,PAU_KO_STOO_TU_02.png,,,
31,1686659720082,13/06/2023 12:35:20,1686663320082,1,13/06/2023 14:35:20,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,29,Testing,Testing,hvzr65,1,response,PAU_KE_PHAI_TI_02.png,2439.0069997138926,2433.1189999999915,2439.0069997138926,2439.0069997138926,2433.1189999999915,2439.0069997138926,0,2439.0069997138926,0,0,,Click Response,ResponseA,3,object-86,Testing,,5, ,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TI_02.png,PAU_KE_PHAI_TA_02.png,,PAU_KE_PHAI_TA_02.png,,,
32,1686659721954,13/06/2023 12:35:21,1686663321954,1,13/06/2023 14:35:21,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,30,Testing,Testing,hvzr65,1,response,GOI_KO_SNUR_TU_02.png,1877.9879996185336,1866.820000000007,1877.9879996185336,1877.9879996185336,1866.820000000007,1877.9879996185336,1,1877.9879996185336,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,GOI,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_SNUR_BLOT.png,GOI_KO_SNUR_TA_02.png,GOI_KO_SNUR_TU_02.png,,GOI_KO_SNUR_TU_02.png,,,
33,1686659723729,13/06/2023 12:35:23,1686663323729,1,13/06/2023 14:35:23,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,31,Testing,Testing,hvzr65,1,response,GOI_KO_PHAI_TU_02.png,1786.1679996185267,1783.5109999999986,1786.1679996185267,1786.1679996185267,1783.5109999999986,1786.1679996185267,1,1786.1679996185267,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,GOI,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_PHAI_BLOT.png,GOI_KO_PHAI_TU_02.png,GOI_KO_PHAI_TA_02.png,,GOI_KO_PHAI_TU_02.png,,,
34,1686659725426,13/06/2023 12:35:25,1686663325426,1,13/06/2023 14:35:25,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,32,Testing,Testing,hvzr65,1,response,PAU_KE_DREE_TI_02.png,1699.5569997138955,1683.1600000000035,1699.5569997138955,1699.5569997138955,1683.1600000000035,1699.5569997138955,0,1699.5569997138955,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,PAU,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_DREE_BLOT.png,PAU_KE_DREE_TA_02.png,PAU_KE_DREE_TI_02.png,,PAU_KE_DREE_TA_02.png,,,
35,1686659726557,13/06/2023 12:35:26,1686663326557,1,13/06/2023 14:35:26,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,33,Testing,Testing,hvzr65,1,response,PAU_KO_SNUR_TI_02.png,1146.896999713892,1133.3209999999963,1146.896999713892,1146.896999713892,1133.3209999999963,1146.896999713892,0,1146.896999713892,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,PAU,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_SNUR_BLOT.png,PAU_KO_SNUR_TI_02.png,PAU_KO_SNUR_TU_02.png,,PAU_KO_SNUR_TU_02.png,,,
36,1686659728961,13/06/2023 12:35:28,1686663328961,1,13/06/2023 14:35:28,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,34,Testing,Testing,hvzr65,1,response,GOI_KE_CHOR_TA_02.png,2416.882999999987,2400.157999999996,2416.882999999987,2416.882999999987,2400.157999999996,2416.882999999987,1,2416.882999999987,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,GOI,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_CHOR_BLOT.png,GOI_KE_CHOR_TU_02.png,GOI_KE_CHOR_TA_02.png,,GOI_KE_CHOR_TA_02.png,,,
37,1686659730985,13/06/2023 12:35:30,1686663330985,1,13/06/2023 14:35:30,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,35,Testing,Testing,hvzr65,1,response,PAU_KE_BLAR_TI_02.png,2041.9179997139,2033.0950000000012,2041.9179997139,2041.9179997139,2033.0950000000012,2041.9179997139,1,2041.9179997139,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TI_02.png,PAU_KE_BLAR_TU_02.png,,PAU_KE_BLAR_TI_02.png,,,
38,1686659732298,13/06/2023 12:35:32,1686663332298,1,13/06/2023 14:35:32,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,36,Testing,Testing,hvzr65,1,response,GOI_KE_STOO_TA_02.png,1321.2229998092662,1316.8150000000023,1321.2229998092662,1321.2229998092662,1316.8150000000023,1321.2229998092662,0,1321.2229998092662,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TA_02.png,GOI_KE_STOO_TI_02.png,,GOI_KE_STOO_TI_02.png,,,
39,1686659732303,13/06/2023 12:35:32,1686663332303,1,13/06/2023 14:35:32,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1686659581929,13/06/2023 12:33:01,1686663181929,1,13/06/2023 14:33:01,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1686659586608,13/06/2023 12:33:06,1686663186608,1,13/06/2023 14:33:06,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,1,Instructions,Instructions,g2b1f4,1,continue,,4686.66,4670.32,4686.66,4686.66,4670.32,4686.66,1,4686.66,0,0,,Click To Continue,Continue Button,2,object-79,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1686659595450,13/06/2023 12:33:15,1686663195450,1,13/06/2023 14:33:15,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,1,Testing,Testing,hvzr65,1,response,PAU_KO_PHAI_TU_02.png,8858.5,8850.92,8858.5,8858.5,8850.92,8858.5,1,8858.5,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,PAU,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_PHAI_BLOT.png,PAU_KO_PHAI_TU_02.png,PAU_KO_PHAI_TI_02.png,,PAU_KO_PHAI_TU_02.png,,,
4,1686659600540,13/06/2023 12:33:20,1686663200540,1,13/06/2023 14:33:20,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,2,Testing,Testing,hvzr65,1,response,PAU_KE_STOO_TU_02.png,5098.720000000003,5082.460000000001,5098.720000000003,5098.720000000003,5082.460000000001,5098.720000000003,0,5098.720000000003,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TU_02.png,PAU_KE_STOO_TI_02.png,,PAU_KE_STOO_TI_02.png,,,
5,1686659606727,13/06/2023 12:33:26,1686663206727,1,13/06/2023 14:33:26,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,3,Testing,Testing,hvzr65,1,response,GOI_KE_BLAR_TA_02.png,6204.119999999999,6201.059999999998,6204.119999999999,6204.119999999999,6201.059999999998,6204.119999999999,1,6204.119999999999,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TA_02.png,GOI_KE_BLAR_TU_02.png,,GOI_KE_BLAR_TA_02.png,,,
6,1686659612100,13/06/2023 12:33:32,1686663212100,1,13/06/2023 14:33:32,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,4,Testing,Testing,hvzr65,1,response,GOI_KO_DREE_TU_02.png,5376.060000000001,5366.060000000001,5376.060000000001,5376.060000000001,5366.060000000001,5376.060000000001,1,5376.060000000001,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,GOI,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_DREE_BLOT.png,GOI_KO_DREE_TA_02.png,GOI_KO_DREE_TU_02.png,,GOI_KO_DREE_TU_02.png,,,
7,1686659617817,13/06/2023 12:33:37,1686663217817,1,13/06/2023 14:33:37,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,5,Testing,Testing,hvzr65,1,response,PAU_KE_CHOR_TI_02.png,5725,5716.620000000003,5725,5725,5716.620000000003,5725,0,5725,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TI_02.png,PAU_KE_CHOR_TA_02.png,,PAU_KE_CHOR_TA_02.png,,,
8,1686659621521,13/06/2023 12:33:41,1686663221521,1,13/06/2023 14:33:41,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,6,Testing,Testing,hvzr65,1,response,GOI_KE_SNUR_TI_02.png,3713.3799999999974,3700.779999999999,3713.3799999999974,3713.3799999999974,3700.779999999999,3713.3799999999974,1,3713.3799999999974,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TI_02.png,GOI_KE_SNUR_TA_02.png,,GOI_KE_SNUR_TI_02.png,,,
9,1686659625107,13/06/2023 12:33:45,1686663225107,1,13/06/2023 14:33:45,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,7,Testing,Testing,hvzr65,1,response,PAU_KE_BLAR_TA_02.png,3597.5999999999985,3582.459999999999,3597.5999999999985,3597.5999999999985,3582.459999999999,3597.5999999999985,1,3597.5999999999985,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TA_02.png,PAU_KE_BLAR_TI_02.png,,PAU_KE_BLAR_TA_02.png,,,
10,1686659625953,13/06/2023 12:33:45,1686663225953,1,13/06/2023 14:33:45,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,8,Testing,Testing,hvzr65,1,response,GOI_KE_STOO_TU_02.png,862.1399999999994,850.9400000000023,862.1399999999994,862.1399999999994,850.9400000000023,862.1399999999994,0,862.1399999999994,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TU_02.png,GOI_KE_STOO_TA_02.png,,GOI_KE_STOO_TA_02.png,,,
11,1686659627263,13/06/2023 12:33:47,1686663227263,1,13/06/2023 14:33:47,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,9,Testing,Testing,hvzr65,1,response,GOI_KO_CHOR_TU_02.png,1321.199999999997,1316.5799999999945,1321.199999999997,1321.199999999997,1316.5799999999945,1321.199999999997,1,1321.199999999997,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,GOI,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_CHOR_BLOT.png,GOI_KO_CHOR_TU_02.png,GOI_KO_CHOR_TA_02.png,,GOI_KO_CHOR_TU_02.png,,,
12,1686659632707,13/06/2023 12:33:52,1686663232707,1,13/06/2023 14:33:52,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,10,Testing,Testing,hvzr65,1,response,PAU_KO_DREE_TU_02.png,5449.620000000003,5432.840000000004,5449.620000000003,5449.620000000003,5432.840000000004,5449.620000000003,1,5449.620000000003,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,PAU,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_DREE_BLOT.png,PAU_KO_DREE_TI_02.png,PAU_KO_DREE_TU_02.png,,PAU_KO_DREE_TU_02.png,,,
13,1686659634433,13/06/2023 12:33:54,1686663234433,1,13/06/2023 14:33:54,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,11,Testing,Testing,hvzr65,1,response,GOI_KE_PHAI_TI_02.png,1740.7799999999988,1733.239999999998,1740.7799999999988,1740.7799999999988,1733.239999999998,1740.7799999999988,1,1740.7799999999988,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TA_02.png,GOI_KE_PHAI_TI_02.png,,GOI_KE_PHAI_TI_02.png,,,
14,1686659639134,13/06/2023 12:33:59,1686663239134,1,13/06/2023 14:33:59,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,12,Testing,Testing,hvzr65,1,response,PAU_KE_SNUR_TU_02.png,4709.540000000001,4700.5,4709.540000000001,4709.540000000001,4700.5,4709.540000000001,0,4709.540000000001,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,PAU,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_SNUR_BLOT.png,PAU_KE_SNUR_TI_02.png,PAU_KE_SNUR_TU_02.png,,PAU_KE_SNUR_TI_02.png,,,
15,1686659642998,13/06/2023 12:34:02,1686663242998,1,13/06/2023 14:34:02,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,13,Testing,Testing,hvzr65,1,response,PAU_KO_CHOR_TU_02.png,3873.040000000001,3867.1399999999994,3873.040000000001,3873.040000000001,3867.1399999999994,3873.040000000001,1,3873.040000000001,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,PAU,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_CHOR_BLOT.png,PAU_KO_CHOR_TU_02.png,PAU_KO_CHOR_TI_02.png,,PAU_KO_CHOR_TU_02.png,,,
16,1686659644563,13/06/2023 12:34:04,1686663244563,1,13/06/2023 14:34:04,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,14,Testing,Testing,hvzr65,1,response,PAU_KE_STOO_TI_02.png,1570.9000000000015,1566.6600000000035,1570.9000000000015,1570.9000000000015,1566.6600000000035,1570.9000000000015,0,1570.9000000000015,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TI_02.png,PAU_KE_STOO_TA_02.png,,PAU_KE_STOO_TA_02.png,,,
17,1686659645977,13/06/2023 12:34:05,1686663245977,1,13/06/2023 14:34:05,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,15,Testing,Testing,hvzr65,1,response,GOI_KO_BLAR_TU_02.png,1417.239999999998,1415.8199999999997,1417.239999999998,1417.239999999998,1415.8199999999997,1417.239999999998,1,1417.239999999998,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,GOI,_,KO,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_BLAR_BLOT.png,GOI_KO_BLAR_TA_02.png,GOI_KO_BLAR_TU_02.png,,GOI_KO_BLAR_TU_02.png,,,
18,1686659655257,13/06/2023 12:34:15,1686663255257,1,13/06/2023 14:34:15,136362,2,task-v6g5,,30034914,5f5120a66396fb2ff7667b0a,8944573,,complete,,64886d61dc0c6ac3de63c19b,computer,Desktop or Laptop,Mac OS 10.15,Firefox 114.0,1792x1120,1497x946,,Singular-Plural Testing (Clone),1,Singular Plural Testing,16,Testing,Testing,hvzr65,1,response,GOI_KE_SNUR_TU_02.png,9280.419999999998,9267.479999999996,9280.419999999998,9280.419999999998,9267.479999999996,9280.419999999998,0,9280.419999999998,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TA_02.png,GOI_KE_SNUR_TU_02.png,,GOI_KE_SNUR_TA_02.png,,,
