Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1685176817092,27/05/2023 08:40:17,1685180417092,1,27/05/2023 10:40:17,128616,14,task-58je,,29751749,63615b34abde8debee56c5b8,8853920,,complete,,6471cea486578786b0f47dff,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1280x720,1422x668,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685176818738,27/05/2023 08:40:18,1685180418738,1,27/05/2023 10:40:18,128616,14,task-58je,,29751749,63615b34abde8debee56c5b8,8853920,,complete,,6471cea486578786b0f47dff,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1280x720,1422x668,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1660.9440000059603,1657.216,1660.9440000059603,1660.9440000059603,1657.216,1660.9440000059603,1,1660.9440000059603,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685176818740,27/05/2023 08:40:18,1685180418740,1,27/05/2023 10:40:18,128616,14,task-58je,,29751749,63615b34abde8debee56c5b8,8853920,,complete,,6471cea486578786b0f47dff,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1280x720,1422x668,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685176826853,27/05/2023 08:40:26,1685180426853,1,27/05/2023 10:40:26,128616,14,task-58je,,29751760,5a8ad2082a842c0001fce0f2,8853872,,complete,,6471cbd7d985264e933150a7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1080x720,1080x601,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685176828980,27/05/2023 08:40:28,1685180428980,1,27/05/2023 10:40:28,128616,14,task-58je,,29751760,5a8ad2082a842c0001fce0f2,8853872,,complete,,6471cbd7d985264e933150a7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1080x720,1080x601,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2149.8959999999997,2133.254,2149.8959999999997,2149.8959999999997,2133.254,2149.8959999999997,1,2149.8959999999997,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685176828984,27/05/2023 08:40:28,1685180428984,1,27/05/2023 10:40:28,128616,14,task-58je,,29751760,5a8ad2082a842c0001fce0f2,8853872,,complete,,6471cbd7d985264e933150a7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1080x720,1080x601,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685037085306,25/05/2023 17:51:25,1685040685306,1,25/05/2023 19:51:25,128616,14,task-58je,,29727162,62a74f85a01e99819b6b1c83,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685037089232,25/05/2023 17:51:29,1685040689232,1,25/05/2023 19:51:29,128616,14,task-58je,,29727162,62a74f85a01e99819b6b1c83,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,3942.82699999702,3934.6949999999997,3942.82699999702,3942.82699999702,3934.6949999999997,3942.82699999702,1,3942.82699999702,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685037089234,25/05/2023 17:51:29,1685040689234,1,25/05/2023 19:51:29,128616,14,task-58je,,29727162,62a74f85a01e99819b6b1c83,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685035580675,25/05/2023 17:26:20,1685039180675,1,25/05/2023 19:26:20,128616,14,task-58je,,29726967,64012d43d30e0fdefe7ad5d2,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685035583231,25/05/2023 17:26:23,1685039183231,1,25/05/2023 19:26:23,128616,14,task-58je,,29726967,64012d43d30e0fdefe7ad5d2,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2560.3079999996276,2558.707,2560.3079999996276,2560.3079999996276,2558.707,2560.3079999996276,1,2560.3079999996276,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685035583232,25/05/2023 17:26:23,1685039183232,1,25/05/2023 19:26:23,128616,14,task-58je,,29726967,64012d43d30e0fdefe7ad5d2,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685031661163,25/05/2023 16:21:01,1685035261163,1,25/05/2023 18:21:01,128616,14,task-58je,,29726088,6298d6f2015f1d50783c0ed9,8844186,,complete,,646f94b2f9fcda6808768adf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x689,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685031664009,25/05/2023 16:21:04,1685035264009,1,25/05/2023 18:21:04,128616,14,task-58je,,29726088,6298d6f2015f1d50783c0ed9,8844186,,complete,,646f94b2f9fcda6808768adf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x689,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2865.13299999702,2851.254,2865.13299999702,2865.13299999702,2851.254,2865.13299999702,1,2865.13299999702,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685031664010,25/05/2023 16:21:04,1685035264010,1,25/05/2023 18:21:04,128616,14,task-58je,,29726088,6298d6f2015f1d50783c0ed9,8844186,,complete,,646f94b2f9fcda6808768adf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x689,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685031432826,25/05/2023 16:17:12,1685035032826,1,25/05/2023 18:17:12,128616,14,task-58je,,29726029,5c4d8d706b23ab0001a34af2,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685031435425,25/05/2023 16:17:15,1685035035425,1,25/05/2023 18:17:15,128616,14,task-58je,,29726029,5c4d8d706b23ab0001a34af2,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2625.6640000059606,2613.754,2625.6640000059606,2625.6640000059606,2613.754,2625.6640000059606,1,2625.6640000059606,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685031435429,25/05/2023 16:17:15,1685035035429,1,25/05/2023 18:17:15,128616,14,task-58je,,29726029,5c4d8d706b23ab0001a34af2,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685031317268,25/05/2023 16:15:17,1685034917268,1,25/05/2023 18:15:17,128616,14,task-58je,,29726017,60cf8e9061eea6080907595a,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685031319782,25/05/2023 16:15:19,1685034919782,1,25/05/2023 18:15:19,128616,14,task-58je,,29726017,60cf8e9061eea6080907595a,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2528.0890000003724,2517.624,2528.0890000003724,2528.0890000003724,2517.624,2528.0890000003724,1,2528.0890000003724,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685031319784,25/05/2023 16:15:19,1685034919784,1,25/05/2023 18:15:19,128616,14,task-58je,,29726017,60cf8e9061eea6080907595a,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685031111882,25/05/2023 16:11:51,1685034711882,1,25/05/2023 18:11:51,128616,14,task-58je,,29725970,5f46c8088b2fcb08987eaf32,8844197,,complete,,646f952465be6eaef15f3619,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685031113174,25/05/2023 16:11:53,1685034713174,1,25/05/2023 18:11:53,128616,14,task-58je,,29725970,5f46c8088b2fcb08987eaf32,8844197,,complete,,646f952465be6eaef15f3619,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1297.1309999999999,1291.154,1297.1309999999999,1297.1309999999999,1291.154,1297.1309999999999,1,1297.1309999999999,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685031113175,25/05/2023 16:11:53,1685034713175,1,25/05/2023 18:11:53,128616,14,task-58je,,29725970,5f46c8088b2fcb08987eaf32,8844197,,complete,,646f952465be6eaef15f3619,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685031067523,25/05/2023 16:11:07,1685034667523,1,25/05/2023 18:11:07,128616,14,task-58je,,29725950,61099afb83982db4a5144956,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685031069673,25/05/2023 16:11:09,1685034669673,1,25/05/2023 18:11:09,128616,14,task-58je,,29725950,61099afb83982db4a5144956,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2172.9790000238418,2166.889,2172.9790000238418,2172.9790000238418,2166.889,2172.9790000238418,1,2172.9790000238418,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685031069676,25/05/2023 16:11:09,1685034669676,1,25/05/2023 18:11:09,128616,14,task-58je,,29725950,61099afb83982db4a5144956,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685031051597,25/05/2023 16:10:51,1685034651597,1,25/05/2023 18:10:51,128616,14,task-58je,,29725939,63ea627512244090788d46ec,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685031055122,25/05/2023 16:10:55,1685034655122,1,25/05/2023 18:10:55,128616,14,task-58je,,29725939,63ea627512244090788d46ec,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,3542.178,3533.3499999999995,3542.178,3542.178,3533.3499999999995,3542.178,1,3542.178,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685031055124,25/05/2023 16:10:55,1685034655124,1,25/05/2023 18:10:55,128616,14,task-58je,,29725939,63ea627512244090788d46ec,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685031028305,25/05/2023 16:10:28,1685034628305,1,25/05/2023 18:10:28,128616,14,task-58je,,29725931,595eaf865708720001aafc7d,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685031029961,25/05/2023 16:10:29,1685034629961,1,25/05/2023 18:10:29,128616,14,task-58je,,29725931,595eaf865708720001aafc7d,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1659.8729999284742,1658.504,1659.8729999284742,1659.8729999284742,1658.504,1659.8729999284742,1,1659.8729999284742,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685031029962,25/05/2023 16:10:29,1685034629962,1,25/05/2023 18:10:29,128616,14,task-58je,,29725931,595eaf865708720001aafc7d,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685029609106,25/05/2023 15:46:49,1685033209106,1,25/05/2023 17:46:49,128616,14,task-58je,,29725292,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685029611333,25/05/2023 15:46:51,1685033211333,1,25/05/2023 17:46:51,128616,14,task-58je,,29725292,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2259.6670000003724,2249.879,2259.6670000003724,2259.6670000003724,2249.879,2259.6670000003724,1,2259.6670000003724,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685029611338,25/05/2023 15:46:51,1685033211338,1,25/05/2023 17:46:51,128616,14,task-58je,,29725292,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685029513513,25/05/2023 15:45:13,1685033113513,1,25/05/2023 17:45:13,128616,14,task-58je,,29725262,6413733ce867b691acc8db80,8844041,,complete,,646f8df9d6ca932885d54630,computer,Desktop or Laptop,Linux x86_64,Chrome 113.0.0.0,1369x591,1366x590,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685029514788,25/05/2023 15:45:14,1685033114788,1,25/05/2023 17:45:14,128616,14,task-58je,,29725262,6413733ce867b691acc8db80,8844041,,complete,,646f8df9d6ca932885d54630,computer,Desktop or Laptop,Linux x86_64,Chrome 113.0.0.0,1369x591,1366x590,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1306,1289,1306,1306,1289,1306,1,1306,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685029514791,25/05/2023 15:45:14,1685033114791,1,25/05/2023 17:45:14,128616,14,task-58je,,29725262,6413733ce867b691acc8db80,8844041,,complete,,646f8df9d6ca932885d54630,computer,Desktop or Laptop,Linux x86_64,Chrome 113.0.0.0,1369x591,1366x590,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685034716195,25/05/2023 17:11:56,1685038316195,1,25/05/2023 19:11:56,128616,14,task-58je,,29726811,63d42baf9594b69453f61e91,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685034719039,25/05/2023 17:11:59,1685038319039,1,25/05/2023 19:11:59,128616,14,task-58je,,29726811,63d42baf9594b69453f61e91,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2863.621,2846.898,2863.621,2863.621,2846.898,2863.621,1,2863.621,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685034719040,25/05/2023 17:11:59,1685038319040,1,25/05/2023 19:11:59,128616,14,task-58je,,29726811,63d42baf9594b69453f61e91,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685032246210,25/05/2023 16:30:46,1685035846210,1,25/05/2023 18:30:46,128616,14,task-58je,,29726215,59d65ad8e2762800015eb51b,8844188,,complete,,646f945b3034fa0457dd04bc,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x657,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685032251419,25/05/2023 16:30:51,1685035851419,1,25/05/2023 18:30:51,128616,14,task-58je,,29726215,59d65ad8e2762800015eb51b,8844188,,complete,,646f945b3034fa0457dd04bc,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x657,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,5249.491000005961,5235.368,5249.491000005961,5249.491000005961,5235.368,5249.491000005961,1,5249.491000005961,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685032251422,25/05/2023 16:30:51,1685035851422,1,25/05/2023 18:30:51,128616,14,task-58je,,29726215,59d65ad8e2762800015eb51b,8844188,,complete,,646f945b3034fa0457dd04bc,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x657,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685176845222,27/05/2023 08:40:45,1685180445222,1,27/05/2023 10:40:45,128616,14,task-58je,,29751765,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685176846461,27/05/2023 08:40:46,1685180446461,1,27/05/2023 10:40:46,128616,14,task-58je,,29751765,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2678,2668,2678,2678,2668,2678,1,2678,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685176846464,27/05/2023 08:40:46,1685180446464,1,27/05/2023 10:40:46,128616,14,task-58je,,29751765,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685176872192,27/05/2023 08:41:12,1685180472192,1,27/05/2023 10:41:12,128616,14,task-58je,,29751779,5d67b1be141a00001627f8bf,8853878,,complete,,6471cc308085454e7e566026,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1920x1080,1920x929,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685176873886,27/05/2023 08:41:13,1685180473886,1,27/05/2023 10:41:13,128616,14,task-58je,,29751779,5d67b1be141a00001627f8bf,8853878,,complete,,6471cc308085454e7e566026,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1920x1080,1920x929,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1718.7879999523163,1716.7569999999998,1718.7879999523163,1718.7879999523163,1716.7569999999998,1718.7879999523163,1,1718.7879999523163,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685176873889,27/05/2023 08:41:13,1685180473889,1,27/05/2023 10:41:13,128616,14,task-58je,,29751779,5d67b1be141a00001627f8bf,8853878,,complete,,6471cc308085454e7e566026,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1920x1080,1920x929,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685176897575,27/05/2023 08:41:37,1685180497575,1,27/05/2023 10:41:37,128616,14,task-58je,,29751785,6309e064904e6657470b476a,8853906,,complete,,6471cdd83f9a7ae5a01fc438,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x688,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685176899874,27/05/2023 08:41:39,1685180499874,1,27/05/2023 10:41:39,128616,14,task-58je,,29751785,6309e064904e6657470b476a,8853906,,complete,,6471cdd83f9a7ae5a01fc438,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x688,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2316.752,2300.093,2316.752,2316.752,2300.093,2316.752,1,2316.752,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685176899878,27/05/2023 08:41:39,1685180499878,1,27/05/2023 10:41:39,128616,14,task-58je,,29751785,6309e064904e6657470b476a,8853906,,complete,,6471cdd83f9a7ae5a01fc438,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x688,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685176919739,27/05/2023 08:41:59,1685180519739,1,27/05/2023 10:41:59,128616,14,task-58je,,29751792,5f8ea1044999a9000ae5a0e9,8853904,,complete,,6471cdca23d57642d857b7a6,computer,Desktop or Laptop,Windows 10,Avast Secure Browser 113.0.21244.127,1536x864,1536x714,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685176921507,27/05/2023 08:42:01,1685180521507,1,27/05/2023 10:42:01,128616,14,task-58je,,29751792,5f8ea1044999a9000ae5a0e9,8853904,,complete,,6471cdca23d57642d857b7a6,computer,Desktop or Laptop,Windows 10,Avast Secure Browser 113.0.21244.127,1536x864,1536x714,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1785.9149998092653,1782.842,1785.9149998092653,1785.9149998092653,1782.842,1785.9149998092653,1,1785.9149998092653,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685176921509,27/05/2023 08:42:01,1685180521509,1,27/05/2023 10:42:01,128616,14,task-58je,,29751792,5f8ea1044999a9000ae5a0e9,8853904,,complete,,6471cdca23d57642d857b7a6,computer,Desktop or Laptop,Windows 10,Avast Secure Browser 113.0.21244.127,1536x864,1536x714,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685176990720,27/05/2023 08:43:10,1685180590720,1,27/05/2023 10:43:10,128616,14,task-58je,,29751805,5af0e378e1b5b8000148a38d,8853916,,complete,,6471ce86df0706ecaa7b23cb,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1538x747,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685176991892,27/05/2023 08:43:11,1685180591892,1,27/05/2023 10:43:11,128616,14,task-58je,,29751805,5af0e378e1b5b8000148a38d,8853916,,complete,,6471ce86df0706ecaa7b23cb,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1538x747,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1188.519000011921,1182.286,1188.519000011921,1188.519000011921,1182.286,1188.519000011921,1,1188.519000011921,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685176991894,27/05/2023 08:43:11,1685180591894,1,27/05/2023 10:43:11,128616,14,task-58je,,29751805,5af0e378e1b5b8000148a38d,8853916,,complete,,6471ce86df0706ecaa7b23cb,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1538x747,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685177010901,27/05/2023 08:43:30,1685180610901,1,27/05/2023 10:43:30,128616,14,task-58je,,29751814,5d3d9749607ede001a0712df,8853919,,complete,,6471ceafa2ae1c5684736ab0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685177012478,27/05/2023 08:43:32,1685180612478,1,27/05/2023 10:43:32,128616,14,task-58je,,29751814,5d3d9749607ede001a0712df,8853919,,complete,,6471ceafa2ae1c5684736ab0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1588.813,1583.3029999999999,1588.813,1588.813,1583.3029999999999,1588.813,1,1588.813,0,0,,Click To Continue,Continue Button,2,object-4,End,
